Chr	BP	R2	Species
III	11530001	0.07319324743	C. inopinata
III	11540001	0.07523241183	C. inopinata
III	11560001	0.06687390064	C. inopinata
III	11570001	0.06712924299	C. inopinata
III	11580001	0.0690921306	C. inopinata
III	11590001	0.07647386362	C. inopinata
III	11600001	0.0710215392	C. inopinata
III	11630001	0.07558948837	C. inopinata
III	11640001	0.07476295107	C. inopinata
III	11650001	0.0759008947	C. inopinata
III	11660001	0.07493977456	C. inopinata
III	11670001	0.08596988841	C. inopinata
III	11680001	0.06727786995	C. inopinata
III	11700001	0.06101624635	C. inopinata
III	11720001	0.08481651827	C. inopinata
III	11740001	0.08178067394	C. inopinata
III	11770001	0.08926381953	C. inopinata
III	11780001	0.06309229488	C. inopinata
III	11790001	0.06294992993	C. inopinata
III	11820001	0.06008764482	C. inopinata
III	11850001	0.06531174294	C. inopinata
III	11860001	0.07579910794	C. inopinata
III	11880001	0.07280186951	C. inopinata
III	11900001	0.07338341573	C. inopinata
III	11910001	0.07608542469	C. inopinata
III	11920001	0.07152123303	C. inopinata
III	11930001	0.07710794594	C. inopinata
III	11940001	0.07889117909	C. inopinata
III	11950001	0.07470424773	C. inopinata
III	11960001	0.06384583991	C. inopinata
III	12030001	0.074444342	C. inopinata
III	12040001	0.08035324348	C. inopinata
III	12050001	0.06655003784	C. inopinata
III	12060001	0.07148008849	C. inopinata
III	12070001	0.07037455243	C. inopinata
III	12080001	0.07736736175	C. inopinata
III	12090001	0.0688440156	C. inopinata
III	12100001	0.06955118426	C. inopinata
III	12110001	0.07903158698	C. inopinata
III	12120001	0.07839332906	C. inopinata
III	12130001	0.07355877429	C. inopinata
III	12140001	0.072517944	C. inopinata
III	12150001	0.07449026128	C. inopinata
III	12160001	0.07486693194	C. inopinata
III	12170001	0.08245956683	C. inopinata
III	12200001	0.07410597191	C. inopinata
III	12220001	0.07306881332	C. inopinata
III	12230001	0.07264087689	C. inopinata
III	12240001	0.06673896228	C. inopinata
III	12250001	0.07652324418	C. inopinata
III	12260001	0.07776231445	C. inopinata
III	12270001	0.07501403209	C. inopinata
III	12280001	0.07758527677	C. inopinata
III	12290001	0.0718022592	C. inopinata
III	12300001	0.06906330071	C. inopinata
III	12310001	0.06170798841	C. inopinata
III	12320001	0.0770709136	C. inopinata
III	12330001	0.0789103593	C. inopinata
III	12340001	0.07678887752	C. inopinata
III	12350001	0.05059487107	C. inopinata
III	12390001	0.06236101282	C. inopinata
III	12400001	0.06356258527	C. inopinata
III	12410001	0.07818874932	C. inopinata
III	12450001	0.07518828983	C. inopinata
III	12460001	0.06886204654	C. inopinata
III	12470001	0.07528580315	C. inopinata
III	12480001	0.08630987829	C. inopinata
III	12490001	0.07557325793	C. inopinata
III	12500001	0.09319374915	C. inopinata
III	12510001	0.06553841632	C. inopinata
III	12530001	0.07491850347	C. inopinata
III	12540001	0.06856065077	C. inopinata
III	12550001	0.07736989068	C. inopinata
III	12560001	0.07154780128	C. inopinata
III	12570001	0.09609522871	C. inopinata
III	12580001	0.1079045812	C. inopinata
III	12590001	0.07853285971	C. inopinata
III	12600001	0.08370321399	C. inopinata
III	12610001	0.07817576395	C. inopinata
III	12620001	0.07633765795	C. inopinata
III	12630001	0.07527858289	C. inopinata
III	12640001	0.0682979989	C. inopinata
III	12650001	0.07601904628	C. inopinata
III	12700001	0.0908806674	C. inopinata
III	12710001	0.07626739395	C. inopinata
III	12750001	0.07626713443	C. inopinata
III	12760001	0.07771877227	C. inopinata
III	12780001	0.06320507261	C. inopinata
III	12790001	0.06325028535	C. inopinata
III	12830001	0.09173820082	C. inopinata
III	12840001	0.0842560335	C. inopinata
III	12850001	0.06788019806	C. inopinata
III	12860001	0.08272491323	C. inopinata
III	12870001	0.07334988711	C. inopinata
III	12880001	0.05746744572	C. inopinata
III	12890001	0.06957052359	C. inopinata
III	12900001	0.07590283242	C. inopinata
III	12910001	0.07786191974	C. inopinata
III	12920001	0.07465299787	C. inopinata
III	12940001	0.06444890126	C. inopinata
III	12970001	0.06798250165	C. inopinata
III	12990001	0.07001214324	C. inopinata
III	13000001	0.06160397513	C. inopinata
III	13010001	0.06884514687	C. inopinata
III	13020001	0.08452090844	C. inopinata
III	13060001	0.06892704512	C. inopinata
III	13080001	0.07712756354	C. inopinata
III	13090001	0.07250837234	C. inopinata
III	13100001	0.06751569031	C. inopinata
III	13110001	0.06815036557	C. inopinata
III	13120001	0.07062346784	C. inopinata
III	13130001	0.0867355439	C. inopinata
III	13140001	0.07880777517	C. inopinata
III	13150001	0.08253601425	C. inopinata
III	13160001	0.07999413104	C. inopinata
III	13170001	0.07613945027	C. inopinata
III	13180001	0.07097573243	C. inopinata
III	13190001	0.07361329058	C. inopinata
III	13210001	0.06387480987	C. inopinata
III	13220001	0.06879320608	C. inopinata
III	13230001	0.08619290034	C. inopinata
III	13240001	0.0724318622	C. inopinata
III	13250001	0.07467437371	C. inopinata
III	13260001	0.06900068867	C. inopinata
III	13280001	0.08170104667	C. inopinata
III	13290001	0.0783083441	C. inopinata
III	13320001	0.07628285487	C. inopinata
III	13330001	0.06822307153	C. inopinata
III	13340001	0.07192012333	C. inopinata
III	13350001	0.06685495809	C. inopinata
III	13360001	0.07576110197	C. inopinata
III	13390001	0.06227863538	C. inopinata
III	13400001	0.07419956092	C. inopinata
III	13420001	0.08789705924	C. inopinata
III	13430001	0.06577033554	C. inopinata
III	13460001	0.07268237063	C. inopinata
III	13470001	0.08196378123	C. inopinata
III	13480001	0.08381239968	C. inopinata
III	13490001	0.08170489374	C. inopinata
III	13500001	0.0810663672	C. inopinata
III	13510001	0.08266406609	C. inopinata
III	13540001	0.07185179762	C. inopinata
III	13550001	0.07137981676	C. inopinata
III	13640001	0.06943310942	C. inopinata
III	13650001	0.06561933989	C. inopinata
III	13670001	0.06746855816	C. inopinata
III	13680001	0.06624808898	C. inopinata
III	13690001	0.07346868682	C. inopinata
III	13700001	0.0717285371	C. inopinata
III	13710001	0.0902302075	C. inopinata
III	13730001	0.07661140714	C. inopinata
III	13740001	0.07677123353	C. inopinata
III	13750001	0.07455093437	C. inopinata
III	13760001	0.07367960806	C. inopinata
III	13770001	0.07575318853	C. inopinata
III	13780001	0.08328524644	C. inopinata
III	13790001	0.07146081047	C. inopinata
III	13800001	0.07909752727	C. inopinata
III	13810001	0.07496984172	C. inopinata
III	13820001	0.08329453922	C. inopinata
III	13830001	0.07625033379	C. inopinata
III	13850001	0.08002082373	C. inopinata
III	13870001	0.07260652384	C. inopinata
III	13890001	0.0904702341	C. inopinata
III	13900001	0.08373913753	C. inopinata
III	13920001	0.07270787249	C. inopinata
III	13940001	0.07228949418	C. inopinata
III	13950001	0.07677652862	C. inopinata
III	13960001	0.07599169632	C. inopinata
III	13970001	0.07719094355	C. inopinata
III	13980001	0.07700165338	C. inopinata
III	13990001	0.08330053504	C. inopinata
III	14000001	0.0677825128	C. inopinata
III	14010001	0.08058372819	C. inopinata
III	14020001	0.07277454959	C. inopinata
III	14030001	0.09521774982	C. inopinata
III	14040001	0.0742824623	C. inopinata
III	14050001	0.07948766346	C. inopinata
III	14060001	0.07540969604	C. inopinata
III	14070001	0.06270804547	C. inopinata
III	14080001	0.07411227883	C. inopinata
III	14090001	0.08365730859	C. inopinata
III	14100001	0.07849585722	C. inopinata
III	14110001	0.06747458944	C. inopinata
III	14180001	0.08689770956	C. inopinata
III	14190001	0.07633195634	C. inopinata
III	14210001	0.07592217229	C. inopinata
III	14220001	0.07244766309	C. inopinata
III	14230001	0.07095050103	C. inopinata
III	14240001	0.06898229345	C. inopinata
III	14260001	0.07133703072	C. inopinata
III	14270001	0.0759472151	C. inopinata
III	14280001	0.08179826788	C. inopinata
III	14290001	0.07832767836	C. inopinata
III	14300001	0.07817834778	C. inopinata
III	14310001	0.06762633215	C. inopinata
III	14330001	0.07758780261	C. inopinata
III	14340001	0.07599058864	C. inopinata
III	14350001	0.07803422305	C. inopinata
III	14360001	0.08012772495	C. inopinata
III	14370001	0.08200476941	C. inopinata
III	14380001	0.07752477474	C. inopinata
III	14390001	0.07684402431	C. inopinata
III	14400001	0.07869139944	C. inopinata
III	14430001	0.07413145039	C. inopinata
III	14440001	0.07591072015	C. inopinata
III	14450001	0.07554936657	C. inopinata
III	14470001	0.05343550475	C. inopinata
III	14490001	0.07900610692	C. inopinata
III	14510001	0.07943244774	C. inopinata
III	14520001	0.07703060007	C. inopinata
III	14530001	0.07075316178	C. inopinata
III	14540001	0.07775555995	C. inopinata
III	14550001	0.07445201707	C. inopinata
III	14560001	0.06952351709	C. inopinata
III	14570001	0.06944705431	C. inopinata
III	14580001	0.08448256337	C. inopinata
III	14590001	0.07573847332	C. inopinata
III	14600001	0.08140583245	C. inopinata
III	14610001	0.07793263608	C. inopinata
III	14620001	0.08553790592	C. inopinata
III	14630001	0.07780756774	C. inopinata
III	14640001	0.07759430097	C. inopinata
III	14660001	0.07203663903	C. inopinata
III	14670001	0.07479491457	C. inopinata
III	14680001	0.07551596793	C. inopinata
III	14720001	0.07585536638	C. inopinata
III	14730001	0.08772290108	C. inopinata
III	14740001	0.07093269591	C. inopinata
III	14750001	0.08203865823	C. inopinata
III	14760001	0.0796023107	C. inopinata
III	14770001	0.08306598843	C. inopinata
III	14780001	0.08744628409	C. inopinata
III	14790001	0.07744297694	C. inopinata
III	14800001	0.07875386357	C. inopinata
III	14810001	0.07106656831	C. inopinata
III	14820001	0.06697269902	C. inopinata
III	14830001	0.08301992408	C. inopinata
III	14880001	0.07983685697	C. inopinata
III	14900001	0.08780287684	C. inopinata
III	14910001	0.07555994266	C. inopinata
III	14920001	0.07867205585	C. inopinata
III	14930001	0.07147153612	C. inopinata
III	14960001	0.08249695088	C. inopinata
III	14970001	0.08474553307	C. inopinata
III	14980001	0.07943622282	C. inopinata
III	14990001	0.07815627525	C. inopinata
III	15020001	0.07294879913	C. inopinata
III	15050001	0.07007699383	C. inopinata
III	15060001	0.07331821489	C. inopinata
III	15070001	0.08297959548	C. inopinata
III	15080001	0.07280125749	C. inopinata
III	15110001	0.0828397205	C. inopinata
III	15130001	0.05862202267	C. inopinata
III	15150001	0.08065370017	C. inopinata
III	15160001	0.06662020445	C. inopinata
III	15180001	0.07521603631	C. inopinata
III	15200001	0.0782385655	C. inopinata
III	15210001	0.06783406634	C. inopinata
III	15220001	0.08854318581	C. inopinata
III	15230001	0.04980587339	C. inopinata
III	15240001	0.05030999894	C. inopinata
III	15250001	0.04969411048	C. inopinata
III	15260001	0.0770235213	C. inopinata
III	15270001	0.07160778323	C. inopinata
III	15330001	0.05956167727	C. inopinata
III	15390001	0.06020040789	C. inopinata
III	15430001	0.07130163966	C. inopinata
III	15460001	0.07316886931	C. inopinata
III	15510001	0.06041330783	C. inopinata
III	15540001	0.08017349868	C. inopinata
III	15550001	0.07552101086	C. inopinata
III	15560001	0.0876221062	C. inopinata
III	15570001	0.08043922382	C. inopinata
III	15580001	0.06412251221	C. inopinata
III	15590001	0.07716554345	C. inopinata
III	15600001	0.07971576632	C. inopinata
III	15610001	0.0772489745	C. inopinata
III	15620001	0.07807665391	C. inopinata
III	15630001	0.08127682884	C. inopinata
III	15640001	0.07745921728	C. inopinata
III	15650001	0.08467625921	C. inopinata
III	15660001	0.07349733666	C. inopinata
III	15670001	0.07557949673	C. inopinata
III	15680001	0.05792025869	C. inopinata
III	15690001	0.06621160466	C. inopinata
III	15710001	0.07764418565	C. inopinata
III	15720001	0.08150547411	C. inopinata
III	15730001	0.07464780121	C. inopinata
III	15740001	0.07762040088	C. inopinata
III	15750001	0.07627250503	C. inopinata
III	15760001	0.08156275214	C. inopinata
III	15770001	0.09282095129	C. inopinata
III	15780001	0.07605269778	C. inopinata
III	15810001	0.07980246616	C. inopinata
III	15860001	0.07749286235	C. inopinata
III	15870001	0.07571049345	C. inopinata
III	15880001	0.07206355294	C. inopinata
III	15890001	0.07508449718	C. inopinata
III	15900001	0.07161362646	C. inopinata
III	15910001	0.07356820164	C. inopinata
III	15920001	0.07081186376	C. inopinata
III	15930001	0.0732232061	C. inopinata
III	15940001	0.07311063421	C. inopinata
III	15950001	0.06912372368	C. inopinata
III	15960001	0.07275118508	C. inopinata
III	15970001	0.0605431506	C. inopinata
III	15980001	0.0856072296	C. inopinata
III	15990001	0.08648983835	C. inopinata
III	16000001	0.07503776152	C. inopinata
III	16030001	0.0640693634	C. inopinata
III	16040001	0.07414205917	C. inopinata
III	16050001	0.07945540961	C. inopinata
III	16090001	0.08221306673	C. inopinata
III	16110001	0.07179496459	C. inopinata
III	16140001	0.07652279332	C. inopinata
III	16160001	0.0974756041	C. inopinata
III	16180001	0.07038662231	C. inopinata
III	16190001	0.09139808227	C. inopinata
III	16200001	0.07438620415	C. inopinata
III	16210001	0.0707314129	C. inopinata
III	16230001	0.08204677857	C. inopinata
III	16240001	0.07778617505	C. inopinata
III	16260001	0.07017233852	C. inopinata
III	16270001	0.07843553389	C. inopinata
III	16280001	0.06742047091	C. inopinata
III	16310001	0.06291118954	C. inopinata
III	16330001	0.08297086573	C. inopinata
III	16380001	0.07190484274	C. inopinata
III	16400001	0.0837153054	C. inopinata
III	16410001	0.07494398913	C. inopinata
III	16420001	0.07938215605	C. inopinata
III	16430001	0.07353484217	C. inopinata
III	16440001	0.0778961039	C. inopinata
III	16450001	0.07919545599	C. inopinata
III	16460001	0.09731553546	C. inopinata
III	16470001	0.07917048346	C. inopinata
III	16480001	0.06710788165	C. inopinata
III	16490001	0.0822526137	C. inopinata
III	16500001	0.08323401325	C. inopinata
III	16510001	0.08088387521	C. inopinata
III	16550001	0.09232932035	C. inopinata
III	16560001	0.0627860312	C. inopinata
III	16570001	0.08249205151	C. inopinata
III	16580001	0.07522145133	C. inopinata
III	16590001	0.08047379261	C. inopinata
III	16600001	0.08196093555	C. inopinata
III	16610001	0.0773531723	C. inopinata
III	16620001	0.09252710853	C. inopinata
III	16690001	0.07617214076	C. inopinata
III	16700001	0.07900468594	C. inopinata
III	16710001	0.0845869558	C. inopinata
III	16720001	0.08010295631	C. inopinata
III	16730001	0.0658057657	C. inopinata
III	16740001	0.06675674342	C. inopinata
III	16760001	0.07890824465	C. inopinata
III	16770001	0.07485324518	C. inopinata
III	16870001	0.0805215633	C. inopinata
III	16950001	0.06601803115	C. inopinata
III	16960001	0.07656538802	C. inopinata
III	16970001	0.07254769492	C. inopinata
III	16980001	0.07540928484	C. inopinata
III	16990001	0.07367219422	C. inopinata
III	17000001	0.09709810415	C. inopinata
III	17010001	0.06088697987	C. inopinata
III	17020001	0.08058333439	C. inopinata
III	17030001	0.07741209103	C. inopinata
III	17040001	0.0976168749	C. inopinata
III	17050001	0.07675732318	C. inopinata
III	17060001	0.07917175552	C. inopinata
III	17080001	0.06507739796	C. inopinata
III	17100001	0.09969746951	C. inopinata
III	17140001	0.06466586709	C. inopinata
III	17150001	0.06943509391	C. inopinata
III	17160001	0.0804074842	C. inopinata
III	17180001	0.07651417656	C. inopinata
III	17190001	0.07917008655	C. inopinata
III	17200001	0.07203815845	C. inopinata
III	17210001	0.07789956519	C. inopinata
III	17220001	0.07346786388	C. inopinata
III	17230001	0.07218738857	C. inopinata
III	17240001	0.06298563054	C. inopinata
III	17260001	0.07714411595	C. inopinata
III	17270001	0.07631557267	C. inopinata
III	17280001	0.06632685082	C. inopinata
III	17300001	0.08494386669	C. inopinata
III	17330001	0.05905005374	C. inopinata
III	17360001	0.06744610616	C. inopinata
III	17370001	0.07827604943	C. inopinata
III	17380001	0.07650780213	C. inopinata
III	17390001	0.07761980293	C. inopinata
III	17400001	0.07840965445	C. inopinata
III	17410001	0.09338267111	C. inopinata
III	17430001	0.06708129802	C. inopinata
III	17480001	0.07599006798	C. inopinata
III	17490001	0.08318047772	C. inopinata
III	17500001	0.08647987963	C. inopinata
III	17530001	0.08093959349	C. inopinata
III	17540001	0.06802958975	C. inopinata
III	17550001	0.06868163932	C. inopinata
III	17560001	0.07127562924	C. inopinata
III	17570001	0.08000240058	C. inopinata
III	17580001	0.1092642084	C. inopinata
III	17590001	0.08538601462	C. inopinata
III	17610001	0.0722063954	C. inopinata
III	17630001	0.07023682718	C. inopinata
III	17640001	0.07621772312	C. inopinata
III	17650001	0.06590632503	C. inopinata
III	17670001	0.07694748588	C. inopinata
III	17700001	0.1203499039	C. inopinata
III	17720001	0.06525342523	C. inopinata
III	17730001	0.07629983702	C. inopinata
III	17740001	0.06133706665	C. inopinata
III	17750001	0.07381766287	C. inopinata
III	17770001	0.06216330506	C. inopinata
III	17780001	0.07807071164	C. inopinata
III	17790001	0.076528562	C. inopinata
III	17800001	0.08210465661	C. inopinata
III	17810001	0.08003177111	C. inopinata
III	17820001	0.07758180189	C. inopinata
III	17830001	0.07883810305	C. inopinata
III	17840001	0.08056338072	C. inopinata
III	17860001	0.06978980233	C. inopinata
III	17870001	0.07130680728	C. inopinata
III	17900001	0.0849454328	C. inopinata
III	17920001	0.06536103993	C. inopinata
III	17930001	0.0761062941	C. inopinata
III	17970001	0.06823792808	C. inopinata
III	17980001	0.07965418202	C. inopinata
III	18010001	0.0601958131	C. inopinata
III	18030001	0.06584730668	C. inopinata
III	18040001	0.07551140906	C. inopinata
III	18060001	0.07449163463	C. inopinata
III	18070001	0.07451866252	C. inopinata
III	18080001	0.07642664325	C. inopinata
III	18090001	0.08843829886	C. inopinata
III	18100001	0.079916788	C. inopinata
III	18110001	0.08485448278	C. inopinata
III	18120001	0.07949931021	C. inopinata
III	18140001	0.07458315367	C. inopinata
III	18150001	0.08218092191	C. inopinata
III	18160001	0.07620961011	C. inopinata
III	18180001	0.08312653517	C. inopinata
III	18190001	0.07325928098	C. inopinata
III	18200001	0.07688209438	C. inopinata
III	18210001	0.07428256531	C. inopinata
III	18220001	0.08359213311	C. inopinata
III	18230001	0.07224119884	C. inopinata
III	18240001	0.08588442524	C. inopinata
III	18250001	0.1051905964	C. inopinata
III	18270001	0.07513699872	C. inopinata
III	18280001	0.07606831374	C. inopinata
III	18300001	0.07332927809	C. inopinata
III	18310001	0.0715583665	C. inopinata
III	18350001	0.08031640771	C. inopinata
III	18360001	0.07634820506	C. inopinata
III	18370001	0.08035891099	C. inopinata
III	18380001	0.06926071132	C. inopinata
III	18390001	0.05555881766	C. inopinata
III	18400001	0.08535499205	C. inopinata
III	18430001	0.1028051792	C. inopinata
III	18440001	0.07302158561	C. inopinata
III	18450001	0.06525293862	C. inopinata
III	18460001	0.0653184676	C. inopinata
III	18470001	0.07562744123	C. inopinata
III	18480001	0.0738923018	C. inopinata
III	18490001	0.07704114016	C. inopinata
III	18500001	0.08375236928	C. inopinata
III	18510001	0.08197872328	C. inopinata
III	18520001	0.08004900044	C. inopinata
III	18530001	0.0873207804	C. inopinata
III	18540001	0.08217466673	C. inopinata
III	18560001	0.0652777842	C. inopinata
III	18570001	0.0836788347	C. inopinata
III	18580001	0.08068461017	C. inopinata
III	18590001	0.07823153477	C. inopinata
III	18600001	0.08719379391	C. inopinata
III	18610001	0.07725163477	C. inopinata
III	18620001	0.08101547802	C. inopinata
III	18630001	0.07935135452	C. inopinata
III	18660001	0.06521897452	C. inopinata
III	18670001	0.08215895806	C. inopinata
III	18680001	0.07816172305	C. inopinata
III	18690001	0.09071434614	C. inopinata
III	18700001	0.0800166747	C. inopinata
III	18720001	0.08704599758	C. inopinata
III	18730001	0.07938919083	C. inopinata
III	18740001	0.08589861448	C. inopinata
III	18750001	0.07861066854	C. inopinata
III	18760001	0.08252193362	C. inopinata
III	18770001	0.0801254241	C. inopinata
III	18780001	0.08796666329	C. inopinata
III	18790001	0.06654293458	C. inopinata
III	18800001	0.08559900114	C. inopinata
III	18810001	0.08870281643	C. inopinata
III	18820001	0.08432575597	C. inopinata
III	18840001	0.07077516627	C. inopinata
III	18850001	0.08302091723	C. inopinata
III	18860001	0.07503688564	C. inopinata
III	18870001	0.08593592416	C. inopinata
III	18880001	0.08564243793	C. inopinata
III	18890001	0.08036217732	C. inopinata
III	18900001	0.07337320101	C. inopinata
III	18910001	0.08162292732	C. inopinata
III	18920001	0.07812603464	C. inopinata
III	18940001	0.062975461	C. inopinata
III	18950001	0.07867816993	C. inopinata
III	18960001	0.06997892416	C. inopinata
III	18970001	0.08353001683	C. inopinata
III	18980001	0.0740171862	C. inopinata
III	18990001	0.07266379955	C. inopinata
III	19000001	0.07833727551	C. inopinata
III	19010001	0.07977473368	C. inopinata
III	19030001	0.1082101672	C. inopinata
III	19040001	0.06669945706	C. inopinata
III	19050001	0.0864033996	C. inopinata
III	19080001	0.07666451864	C. inopinata
III	19090001	0.07312085604	C. inopinata
III	19100001	0.06332388484	C. inopinata
III	19110001	0.06806079951	C. inopinata
III	19120001	0.06897973392	C. inopinata
III	19130001	0.07131696049	C. inopinata
III	19140001	0.0738805136	C. inopinata
III	19150001	0.07927029053	C. inopinata
III	19160001	0.07374945603	C. inopinata
III	19170001	0.1162528736	C. inopinata
III	19180001	0.07541164555	C. inopinata
III	19190001	0.07362495193	C. inopinata
III	19200001	0.09164420066	C. inopinata
III	19210001	0.07593176014	C. inopinata
III	19220001	0.06797208912	C. inopinata
III	19230001	0.08042995465	C. inopinata
III	19240001	0.04656971026	C. inopinata
III	19250001	0.08444947987	C. inopinata
III	19260001	0.0859155035	C. inopinata
III	19270001	0.07377450264	C. inopinata
III	19280001	0.07667530117	C. inopinata
III	19290001	0.1239658663	C. inopinata
III	19300001	0.07402479195	C. inopinata
III	19310001	0.08699242033	C. inopinata
III	19320001	0.09207529553	C. inopinata
III	19330001	0.0867724271	C. inopinata
III	19340001	0.07382308276	C. inopinata
III	19350001	0.1749596849	C. inopinata
III	19360001	0.09196086722	C. inopinata
III	19370001	0.116769902	C. inopinata
III	19390001	0.09207415333	C. inopinata
III	19400001	0.09399120507	C. inopinata
III	19410001	0.1442938	C. inopinata
IV	90001	0.06428023851	C. inopinata
IV	100001	0.07192575004	C. inopinata
IV	110001	0.07574043883	C. inopinata
IV	120001	0.07011329823	C. inopinata
IV	130001	0.08441309523	C. inopinata
IV	140001	0.06029458694	C. inopinata
IV	150001	0.05926461179	C. inopinata
IV	160001	0.06964410703	C. inopinata
IV	170001	0.06499676896	C. inopinata
IV	180001	0.06384070209	C. inopinata
IV	190001	0.06226021784	C. inopinata
IV	200001	0.07602039389	C. inopinata
IV	210001	0.06577629593	C. inopinata
IV	220001	0.07526049931	C. inopinata
IV	230001	0.06578100206	C. inopinata
IV	240001	0.07464343447	C. inopinata
IV	250001	0.07122463556	C. inopinata
IV	260001	0.0656018192	C. inopinata
IV	270001	0.06394497921	C. inopinata
IV	290001	0.06546694176	C. inopinata
IV	300001	0.06830662095	C. inopinata
IV	310001	0.06690557112	C. inopinata
IV	320001	0.0673066464	C. inopinata
IV	350001	0.07087424266	C. inopinata
IV	360001	0.07674668014	C. inopinata
IV	370001	0.0587678301	C. inopinata
IV	380001	0.06368028789	C. inopinata
IV	390001	0.06865484556	C. inopinata
IV	400001	0.0692657799	C. inopinata
IV	410001	0.0905185889	C. inopinata
IV	420001	0.07612346035	C. inopinata
IV	430001	0.07256261164	C. inopinata
IV	440001	0.0660608352	C. inopinata
IV	450001	0.06304997288	C. inopinata
IV	460001	0.08097732301	C. inopinata
IV	470001	0.06976595693	C. inopinata
IV	480001	0.06591259339	C. inopinata
IV	490001	0.06628356184	C. inopinata
IV	500001	0.06816973762	C. inopinata
IV	510001	0.06913575006	C. inopinata
IV	520001	0.06179224691	C. inopinata
IV	550001	0.07444683383	C. inopinata
IV	560001	0.07836466742	C. inopinata
IV	570001	0.06662480705	C. inopinata
IV	580001	0.07838306786	C. inopinata
IV	620001	0.0710337562	C. inopinata
IV	630001	0.06551932815	C. inopinata
IV	650001	0.07013125617	C. inopinata
IV	660001	0.06404488128	C. inopinata
IV	670001	0.06490816493	C. inopinata
IV	680001	0.07264235139	C. inopinata
IV	690001	0.07527150973	C. inopinata
IV	700001	0.08874519674	C. inopinata
IV	730001	0.07730447542	C. inopinata
IV	740001	0.08535862667	C. inopinata
IV	760001	0.07260319148	C. inopinata
IV	770001	0.0697443159	C. inopinata
IV	800001	0.06158575844	C. inopinata
IV	810001	0.06740981868	C. inopinata
IV	820001	0.06599260226	C. inopinata
IV	830001	0.06674094685	C. inopinata
IV	840001	0.06101278491	C. inopinata
IV	850001	0.05364043656	C. inopinata
IV	860001	0.07227337204	C. inopinata
IV	870001	0.06598402195	C. inopinata
IV	880001	0.06659969764	C. inopinata
IV	900001	0.06875162472	C. inopinata
IV	910001	0.07262002938	C. inopinata
IV	930001	0.07782257446	C. inopinata
IV	960001	0.06133174161	C. inopinata
IV	970001	0.0670343642	C. inopinata
IV	980001	0.06814720989	C. inopinata
IV	990001	0.06292170746	C. inopinata
IV	1000001	0.06636920892	C. inopinata
IV	1030001	0.0671915757	C. inopinata
IV	1040001	0.07022980185	C. inopinata
IV	1050001	0.0650503663	C. inopinata
IV	1060001	0.06949114092	C. inopinata
IV	1070001	0.07550531037	C. inopinata
IV	1080001	0.06742412826	C. inopinata
IV	1090001	0.06424891563	C. inopinata
IV	1100001	0.07077515401	C. inopinata
IV	1110001	0.05976866162	C. inopinata
IV	1120001	0.07516342231	C. inopinata
IV	1130001	0.06127875986	C. inopinata
IV	1150001	0.06715078199	C. inopinata
IV	1160001	0.06641514395	C. inopinata
IV	1170001	0.08102817546	C. inopinata
IV	1180001	0.05977530791	C. inopinata
IV	1190001	0.06617050276	C. inopinata
IV	1200001	0.0702574589	C. inopinata
IV	1220001	0.07744625165	C. inopinata
IV	1240001	0.0608368162	C. inopinata
IV	1250001	0.06146698362	C. inopinata
IV	1260001	0.07249734483	C. inopinata
IV	1270001	0.06705707495	C. inopinata
IV	1280001	0.07300655423	C. inopinata
IV	1290001	0.05996568885	C. inopinata
IV	1310001	0.07130768928	C. inopinata
IV	1380001	0.06978150065	C. inopinata
IV	1390001	0.0612863843	C. inopinata
IV	1410001	0.06593464733	C. inopinata
IV	1420001	0.06925490128	C. inopinata
IV	1430001	0.06391516168	C. inopinata
IV	1440001	0.06455364034	C. inopinata
IV	1450001	0.06541328855	C. inopinata
IV	1470001	0.06784750638	C. inopinata
IV	1490001	0.06356827462	C. inopinata
IV	1500001	0.08761361839	C. inopinata
IV	1510001	0.06988063902	C. inopinata
IV	1520001	0.07003983713	C. inopinata
IV	1530001	0.06282911247	C. inopinata
IV	1540001	0.07294332191	C. inopinata
IV	1550001	0.08700525662	C. inopinata
IV	1560001	0.07025326663	C. inopinata
IV	1580001	0.07202283137	C. inopinata
IV	1590001	0.05886585379	C. inopinata
IV	1600001	0.06467877099	C. inopinata
IV	1610001	0.06288070921	C. inopinata
IV	1620001	0.07288510353	C. inopinata
IV	1630001	0.05952510748	C. inopinata
IV	1640001	0.06308295795	C. inopinata
IV	1650001	0.0686428235	C. inopinata
IV	1670001	0.06580318582	C. inopinata
IV	1680001	0.06884310577	C. inopinata
IV	1710001	0.1288409967	C. inopinata
IV	1730001	0.05743107456	C. inopinata
IV	1740001	0.06662375609	C. inopinata
IV	1760001	0.06636738012	C. inopinata
IV	1770001	0.06569989877	C. inopinata
IV	1780001	0.06755162285	C. inopinata
IV	1870001	0.06523006995	C. inopinata
IV	1880001	0.06945675464	C. inopinata
IV	1890001	0.07202785353	C. inopinata
IV	1900001	0.0702413348	C. inopinata
IV	1910001	0.07558127211	C. inopinata
IV	1920001	0.0587055675	C. inopinata
IV	1940001	0.05737468764	C. inopinata
IV	1950001	0.06060671621	C. inopinata
IV	1960001	0.06092368214	C. inopinata
IV	1970001	0.07585073756	C. inopinata
IV	1980001	0.06433203494	C. inopinata
IV	1990001	0.06876062219	C. inopinata
IV	2000001	0.07320224352	C. inopinata
IV	2010001	0.06364387324	C. inopinata
IV	2020001	0.06592215676	C. inopinata
IV	2030001	0.0742142551	C. inopinata
