Chr	BP	Fis	species
IV	2230000	0.7381843283	elegans
IV	2240000	0.6641073619	elegans
IV	2250000	0.956098	elegans
IV	2260000	0.9934452941	elegans
IV	2270000	1	elegans
IV	2280000	0.9343013333	elegans
IV	2290000	0.9345925	elegans
IV	2300000	1	elegans
IV	2310000	0.807788	elegans
IV	2320000	0.9534846667	elegans
IV	2330000	0.5673527778	elegans
IV	2340000	0.3138666667	elegans
IV	2350000	0.3942216667	elegans
IV	2360000	0.81081625	elegans
IV	2370000	0.5937911667	elegans
IV	2380000	0.884375	elegans
IV	2390000	1	elegans
IV	2400000	0.832181	elegans
IV	2410000	1	elegans
IV	2420000	0.926285	elegans
IV	2430000	0.6228973214	elegans
IV	2440000	1	elegans
IV	2450000	0.9472572222	elegans
IV	2460000	0.9875243333	elegans
IV	2470000	1	elegans
IV	2480000	0.956775	elegans
IV	2490000	0.9680323077	elegans
IV	2500000	0.6781018519	elegans
IV	2510000	-0.112265	elegans
IV	2520000	0.9857833333	elegans
IV	2530000	0.8258693333	elegans
IV	2540000	0.96834	elegans
IV	2550000	0.9713958333	elegans
IV	2590000	0.9503796591	elegans
IV	2600000	0.9183073684	elegans
IV	2610000	0.985112561	elegans
IV	2620000	0.9915883333	elegans
IV	2630000	0.7893416667	elegans
IV	2640000	1	elegans
IV	2650000	0.94194625	elegans
IV	2660000	0.98707175	elegans
IV	2670000	0.9795454	elegans
IV	2680000	1	elegans
IV	2690000	1	elegans
IV	2700000	1	elegans
IV	2710000	0.5689455556	elegans
IV	2720000	0.88395	elegans
IV	2730000	0.8738995238	elegans
IV	2740000	1	elegans
IV	2750000	0.4289269091	elegans
IV	2760000	0.9505302029	elegans
IV	2770000	0.9317711905	elegans
IV	2780000	0.730355	elegans
IV	2790000	1	elegans
IV	2800000	0.8484324074	elegans
IV	2810000	0.7054319048	elegans
IV	2820000	0.5478065	elegans
IV	2830000	0.9253475	elegans
IV	2840000	0.9709075	elegans
IV	2850000	0.8876214286	elegans
IV	2860000	0.9411820833	elegans
IV	2880000	0.977284	elegans
IV	2890000	0.6636103333	elegans
IV	2900000	0.4037866667	elegans
IV	2910000	0.4416266667	elegans
IV	2920000	0.06784619791	elegans
IV	2930000	1	elegans
IV	2940000	1	elegans
IV	2950000	0.9504877778	elegans
IV	2960000	0.95648125	elegans
IV	2970000	0.825925	elegans
IV	2980000	0.725232	elegans
IV	2990000	0.28931	elegans
IV	3000000	0.53463	elegans
IV	3010000	0.9252091667	elegans
IV	3020000	0.3141683333	elegans
IV	3030000	0.9448725	elegans
IV	3040000	0.98539	elegans
IV	3050000	1	elegans
IV	3060000	0.91783	elegans
IV	3070000	0.9670013889	elegans
IV	3080000	0.797295	elegans
IV	3090000	0.7138785714	elegans
IV	3100000	1	elegans
IV	3110000	1	elegans
IV	3120000	0.8914483333	elegans
IV	3130000	1	elegans
IV	3140000	0.6465790909	elegans
IV	3150000	1	elegans
IV	3160000	1	elegans
IV	3170000	1	elegans
IV	3180000	0.95906	elegans
IV	3190000	1	elegans
IV	3200000	0.8616397692	elegans
IV	3210000	0.5685587222	elegans
IV	3220000	0.9686414286	elegans
IV	3230000	1	elegans
IV	3240000	0.7950606481	elegans
IV	3250000	1	elegans
IV	3260000	1	elegans
IV	3270000	0.9973977778	elegans
IV	3280000	0.7742111364	elegans
IV	3290000	0.9893375	elegans
IV	3300000	1	elegans
IV	3310000	0.47778	elegans
IV	3320000	0.8891095455	elegans
IV	3330000	0.955485	elegans
IV	3340000	1	elegans
IV	3350000	0.89319625	elegans
IV	3360000	0.7878820644	elegans
IV	3370000	1	elegans
IV	3380000	0.8563908333	elegans
IV	3390000	0.8853086905	elegans
IV	3400000	0.9706923529	elegans
IV	3410000	0.9751321429	elegans
IV	3420000	0.9637183333	elegans
IV	3430000	0.6715814286	elegans
IV	3440000	1	elegans
IV	3450000	0.996107619	elegans
IV	3460000	0.974749	elegans
IV	3470000	0.8255674444	elegans
IV	3480000	1	elegans
IV	3490000	0.93037	elegans
IV	3500000	0.9939071429	elegans
IV	3520000	1	elegans
IV	3530000	0.8307779327	elegans
IV	3540000	0.979256625	elegans
IV	3550000	0.9838825	elegans
IV	3560000	0.9898577778	elegans
IV	3570000	0.9687714286	elegans
IV	3580000	1	elegans
IV	3590000	1	elegans
IV	3600000	0.8038764706	elegans
IV	3610000	1	elegans
IV	3620000	1	elegans
IV	3630000	1	elegans
IV	3640000	0.8648642857	elegans
IV	3650000	0.864580625	elegans
IV	3660000	1	elegans
IV	3670000	1	elegans
IV	3680000	0.958555	elegans
IV	3690000	1	elegans
IV	3700000	1	elegans
IV	3710000	1	elegans
IV	3720000	1	elegans
IV	3730000	1	elegans
IV	3740000	1	elegans
IV	3750000	0.9857833333	elegans
IV	3770000	1	elegans
IV	3780000	1	elegans
IV	3790000	1	elegans
IV	3800000	0.9828569231	elegans
IV	3810000	0.983652	elegans
IV	3820000	0.9785725	elegans
IV	3830000	1	elegans
IV	3840000	0.986185	elegans
IV	3850000	1	elegans
IV	3860000	1	elegans
IV	3870000	1	elegans
IV	3880000	1	elegans
IV	3890000	1	elegans
IV	3900000	1	elegans
IV	3910000	1	elegans
IV	3920000	0.6825672308	elegans
IV	3930000	0.711438315	elegans
IV	3940000	0.2402750741	elegans
IV	3950000	1	elegans
IV	3960000	0.7396156548	elegans
IV	3970000	0.9977552632	elegans
IV	3980000	0.973784	elegans
IV	3990000	1	elegans
IV	4000000	1	elegans
IV	4010000	1	elegans
IV	4020000	1	elegans
IV	4030000	1	elegans
IV	4040000	1	elegans
IV	4050000	1	elegans
IV	4060000	0.9864268182	elegans
IV	4070000	0.9931422059	elegans
IV	4080000	1	elegans
IV	4090000	1	elegans
IV	4100000	0.9774146875	elegans
IV	4110000	1	elegans
IV	4170000	0.97807	elegans
IV	4180000	0.908205	elegans
IV	4190000	1	elegans
IV	4200000	0.9715666667	elegans
IV	4210000	0.9916985714	elegans
IV	4220000	0.968926	elegans
IV	4230000	1	elegans
IV	4240000	0.9872390909	elegans
IV	4250000	0.857011	elegans
IV	4260000	1	elegans
IV	4270000	0.9645516667	elegans
IV	4280000	0.9807533333	elegans
IV	4290000	0.9746972222	elegans
IV	4300000	0.4051047727	elegans
IV	4310000	1	elegans
IV	4320000	1	elegans
IV	4330000	0.88238875	elegans
IV	4340000	1	elegans
IV	4350000	1	elegans
IV	4360000	1	elegans
IV	4370000	0.5630008333	elegans
IV	4380000	1	elegans
IV	4390000	1	elegans
IV	4400000	1	elegans
IV	4410000	0.5314643137	elegans
IV	4420000	0.5794055	elegans
IV	4430000	0.98023	elegans
IV	4440000	1	elegans
IV	4450000	1	elegans
IV	4460000	0.9905222222	elegans
IV	4470000	0.95438	elegans
IV	4480000	1	elegans
IV	4490000	0.9762625	elegans
IV	4500000	1	elegans
IV	4510000	1	elegans
IV	4520000	1	elegans
IV	4530000	0.971728	elegans
IV	4540000	1	elegans
IV	4550000	0.96777	elegans
IV	4560000	0.9925683333	elegans
IV	4570000	1	elegans
IV	4580000	1	elegans
IV	4590000	1	elegans
IV	4600000	1	elegans
IV	4610000	0.9864357143	elegans
IV	4620000	1	elegans
IV	4650000	1	elegans
IV	4660000	1	elegans
IV	4680000	1	elegans
IV	4690000	1	elegans
IV	4700000	1	elegans
IV	4710000	1	elegans
IV	4720000	0.5690240385	elegans
IV	4730000	1	elegans
IV	4740000	1	elegans
IV	4750000	0.8805675	elegans
IV	4760000	0.2839095055	elegans
IV	4780000	1	elegans
IV	4790000	1	elegans
IV	4800000	1	elegans
IV	4810000	1	elegans
IV	4820000	1	elegans
IV	4830000	1	elegans
IV	4840000	1	elegans
IV	4850000	1	elegans
IV	4860000	0.741108	elegans
IV	4870000	1	elegans
IV	4880000	0.6126133333	elegans
IV	4890000	1	elegans
IV	4900000	1	elegans
IV	4910000	1	elegans
IV	4920000	1	elegans
IV	4930000	1	elegans
IV	4950000	1	elegans
IV	4960000	1	elegans
IV	4970000	1	elegans
IV	4980000	1	elegans
IV	4990000	1	elegans
IV	5000000	1	elegans
IV	5020000	1	elegans
IV	5030000	0.9765228571	elegans
IV	5040000	1	elegans
IV	5050000	1	elegans
IV	5070000	0.72164125	elegans
IV	5080000	1	elegans
IV	5090000	1	elegans
IV	5100000	1	elegans
IV	5110000	1	elegans
IV	5130000	1	elegans
IV	5140000	1	elegans
IV	5150000	1	elegans
IV	5160000	1	elegans
IV	5170000	1	elegans
IV	5180000	0.8540371429	elegans
IV	5190000	1	elegans
IV	5200000	1	elegans
IV	5210000	1	elegans
IV	5220000	1	elegans
IV	5230000	1	elegans
IV	5240000	1	elegans
IV	5250000	0.5645793333	elegans
IV	5260000	0.48913	elegans
IV	5270000	1	elegans
IV	5280000	1	elegans
IV	5300000	1	elegans
IV	5310000	1	elegans
IV	5320000	1	elegans
IV	5330000	1	elegans
IV	5340000	0.9350644444	elegans
IV	5350000	1	elegans
IV	5360000	1	elegans
IV	5370000	1	elegans
IV	5380000	1	elegans
IV	5390000	1	elegans
IV	5400000	1	elegans
IV	5420000	1	elegans
IV	5430000	1	elegans
IV	5440000	1	elegans
IV	5450000	1	elegans
IV	5460000	1	elegans
IV	5470000	1	elegans
IV	5480000	1	elegans
IV	5490000	1	elegans
IV	5500000	1	elegans
IV	5510000	1	elegans
IV	5520000	1	elegans
IV	5530000	1	elegans
IV	5540000	1	elegans
IV	5550000	1	elegans
IV	5560000	1	elegans
IV	5570000	0.8235272222	elegans
IV	5580000	1	elegans
IV	5590000	1	elegans
IV	5600000	1	elegans
IV	5610000	1	elegans
IV	5620000	1	elegans
IV	5630000	1	elegans
IV	5640000	0.476745	elegans
IV	5650000	1	elegans
IV	5660000	1	elegans
IV	5670000	1	elegans
IV	5680000	1	elegans
IV	5690000	1	elegans
IV	5700000	0.964286	elegans
IV	5710000	1	elegans
IV	5720000	1	elegans
IV	5730000	1	elegans
IV	5740000	1	elegans
IV	5750000	1	elegans
IV	5760000	1	elegans
IV	5770000	1	elegans
IV	5780000	1	elegans
IV	5790000	0.7136572222	elegans
IV	5800000	1	elegans
IV	5810000	1	elegans
IV	5820000	1	elegans
IV	5830000	1	elegans
IV	5840000	1	elegans
IV	5850000	1	elegans
IV	5860000	1	elegans
IV	5870000	1	elegans
IV	5880000	1	elegans
IV	5890000	1	elegans
IV	5900000	1	elegans
IV	5910000	1	elegans
IV	5920000	1	elegans
IV	5930000	1	elegans
IV	5940000	1	elegans
IV	5950000	1	elegans
IV	5960000	1	elegans
IV	5970000	1	elegans
IV	5990000	1	elegans
IV	6000000	1	elegans
IV	6010000	0.4543672222	elegans
IV	6020000	1	elegans
IV	6030000	1	elegans
IV	6040000	1	elegans
IV	6050000	1	elegans
IV	6060000	1	elegans
IV	6070000	1	elegans
IV	6080000	1	elegans
IV	6090000	1	elegans
IV	6100000	1	elegans
IV	6110000	0.9825205	elegans
IV	6120000	1	elegans
IV	6130000	1	elegans
IV	6140000	1	elegans
IV	6150000	1	elegans
IV	6160000	1	elegans
IV	6170000	1	elegans
IV	6180000	1	elegans
IV	6190000	1	elegans
IV	6200000	0.9825925	elegans
IV	6210000	1	elegans
IV	6220000	1	elegans
IV	6230000	1	elegans
IV	6240000	0.9880282812	elegans
IV	6250000	0.9863375	elegans
IV	6260000	1	elegans
IV	6270000	1	elegans
IV	6280000	0.8672623077	elegans
IV	6290000	1	elegans
IV	6300000	0.9071145455	elegans
IV	6310000	1	elegans
IV	6320000	1	elegans
IV	6330000	1	elegans
IV	6340000	1	elegans
IV	6350000	0.428805	elegans
IV	6360000	1	elegans
IV	6370000	1	elegans
IV	6380000	1	elegans
IV	6390000	1	elegans
IV	6410000	1	elegans
IV	6420000	0.925	elegans
IV	6430000	1	elegans
IV	6440000	1	elegans
IV	6450000	1	elegans
IV	6460000	1	elegans
IV	6470000	1	elegans
IV	6480000	1	elegans
IV	6490000	1	elegans
IV	6500000	1	elegans
IV	6510000	1	elegans
IV	6520000	1	elegans
IV	6530000	1	elegans
IV	6540000	1	elegans
IV	6550000	1	elegans
IV	6560000	1	elegans
IV	6570000	1	elegans
IV	6580000	1	elegans
IV	6590000	1	elegans
IV	6600000	0.9536947619	elegans
IV	6610000	0.9761627907	elegans
IV	6620000	1	elegans
IV	6630000	1	elegans
IV	6640000	0.9604758333	elegans
IV	6650000	1	elegans
IV	6660000	0.6791451765	elegans
IV	6680000	1	elegans
IV	6700000	0.4743739394	elegans
IV	6730000	1	elegans
IV	6740000	1	elegans
IV	6750000	1	elegans
IV	6760000	1	elegans
IV	6770000	1	elegans
IV	6780000	1	elegans
IV	6800000	1	elegans
IV	6810000	1	elegans
IV	6820000	0.3093377778	elegans
IV	6830000	1	elegans
IV	6840000	1	elegans
IV	6850000	0.9913810526	elegans
IV	6860000	1	elegans
IV	6870000	1	elegans
IV	6880000	1	elegans
IV	6890000	1	elegans
IV	6900000	1	elegans
IV	6910000	1	elegans
IV	6920000	1	elegans
IV	6930000	1	elegans
IV	6940000	1	elegans
IV	6950000	1	elegans
IV	6960000	1	elegans
IV	6980000	1	elegans
IV	6990000	1	elegans
IV	7000000	1	elegans
IV	7010000	1	elegans
IV	7020000	1	elegans
IV	7030000	1	elegans
IV	7040000	1	elegans
IV	7050000	1	elegans
IV	7060000	1	elegans
IV	7070000	1	elegans
IV	7100000	1	elegans
IV	7110000	1	elegans
IV	7120000	0.941975	elegans
IV	7130000	1	elegans
IV	7140000	1	elegans
IV	7150000	1	elegans
IV	7160000	1	elegans
IV	7170000	1	elegans
IV	7180000	1	elegans
IV	7190000	1	elegans
IV	7200000	1	elegans
IV	7210000	1	elegans
IV	7220000	1	elegans
IV	7230000	1	elegans
IV	7240000	1	elegans
IV	7250000	1	elegans
IV	7260000	0.93037	elegans
IV	7270000	1	elegans
IV	7280000	1	elegans
IV	7290000	1	elegans
IV	7300000	1	elegans
IV	7310000	1	elegans
IV	7320000	1	elegans
IV	7330000	1	elegans
IV	7340000	1	elegans
IV	7350000	1	elegans
IV	7360000	1	elegans
IV	7380000	1	elegans
IV	7390000	1	elegans
IV	7400000	1	elegans
IV	7410000	1	elegans
IV	7430000	1	elegans
IV	7440000	1	elegans
IV	7450000	1	elegans
IV	7460000	0.7616003715	elegans
IV	7470000	1	elegans
IV	7480000	1	elegans
IV	7490000	1	elegans
IV	7500000	1	elegans
IV	7510000	1	elegans
IV	7520000	1	elegans
IV	7530000	1	elegans
IV	7540000	1	elegans
IV	7550000	1	elegans
IV	7560000	0.460519	elegans
IV	7570000	1	elegans
IV	7580000	1	elegans
IV	7600000	1	elegans
IV	7610000	1	elegans
IV	7620000	1	elegans
IV	7630000	1	elegans
IV	7640000	1	elegans
IV	7650000	1	elegans
IV	7670000	1	elegans
IV	7680000	1	elegans
IV	7690000	1	elegans
IV	7700000	1	elegans
IV	7710000	1	elegans
IV	7720000	1	elegans
IV	7730000	0.9926214286	elegans
IV	7740000	1	elegans
IV	7750000	1	elegans
IV	7760000	1	elegans
IV	7770000	1	elegans
IV	7780000	1	elegans
IV	7790000	1	elegans
IV	7800000	1	elegans
IV	7810000	0.8809522222	elegans
IV	7820000	1	elegans
IV	7830000	1	elegans
IV	7840000	1	elegans
IV	7850000	1	elegans
IV	7860000	1	elegans
IV	7870000	1	elegans
IV	7880000	1	elegans
IV	7890000	1	elegans
IV	7900000	1	elegans
IV	7910000	1	elegans
IV	7920000	1	elegans
IV	7930000	1	elegans
IV	7940000	1	elegans
IV	7950000	1	elegans
IV	7960000	0.68263575	elegans
IV	7970000	0.7199283333	elegans
IV	7980000	1	elegans
IV	7990000	1	elegans
IV	8000000	1	elegans
IV	8010000	1	elegans
IV	8030000	0.7066488889	elegans
IV	8040000	1	elegans
IV	8050000	1	elegans
IV	8060000	1	elegans
IV	8070000	1	elegans
IV	8080000	1	elegans
IV	8090000	1	elegans
IV	8100000	1	elegans
IV	8110000	1	elegans
IV	8120000	1	elegans
IV	8130000	1	elegans
IV	8140000	1	elegans
IV	8150000	1	elegans
IV	8160000	1	elegans
IV	8170000	1	elegans
IV	8180000	1	elegans
IV	8190000	1	elegans
IV	8200000	1	elegans
IV	8210000	1	elegans
IV	8220000	0.9464088889	elegans
IV	8230000	1	elegans
IV	8240000	1	elegans
IV	8250000	1	elegans
IV	8260000	1	elegans
IV	8270000	1	elegans
IV	8280000	1	elegans
IV	8290000	1	elegans
IV	8300000	0.9776833333	elegans
IV	8310000	1	elegans
IV	8320000	1	elegans
IV	8330000	1	elegans
IV	8340000	1	elegans
IV	8350000	1	elegans
IV	8360000	1	elegans
IV	8370000	1	elegans
IV	8380000	0.9801272727	elegans
IV	8390000	1	elegans
IV	8400000	0.1785825	elegans
IV	8410000	0.8494133333	elegans
IV	8420000	1	elegans
IV	8430000	1	elegans
IV	8440000	1	elegans
IV	8450000	1	elegans
IV	8460000	1	elegans
IV	8470000	1	elegans
IV	8480000	1	elegans
IV	8490000	1	elegans
IV	8500000	1	elegans
IV	8510000	1	elegans
IV	8520000	1	elegans
IV	8530000	1	elegans
IV	8540000	1	elegans
IV	8550000	1	elegans
IV	8560000	0.6945821429	elegans
IV	8570000	0.63566	elegans
IV	8580000	1	elegans
IV	8590000	1	elegans
IV	8600000	1	elegans
IV	8610000	1	elegans
IV	8620000	1	elegans
IV	8630000	1	elegans
IV	8640000	1	elegans
IV	8650000	1	elegans
IV	8660000	0.3538513021	elegans
IV	8670000	1	elegans
IV	8680000	1	elegans
IV	8690000	1	elegans
IV	8700000	1	elegans
IV	8710000	1	elegans
IV	8720000	1	elegans
IV	8730000	1	elegans
IV	8740000	1	elegans
IV	8750000	1	elegans
IV	8760000	1	elegans
IV	8770000	1	elegans
IV	8780000	1	elegans
IV	8790000	1	elegans
IV	8800000	1	elegans
IV	8810000	1	elegans
IV	8820000	1	elegans
IV	8830000	1	elegans
IV	8840000	1	elegans
IV	8850000	1	elegans
IV	8860000	1	elegans
IV	8870000	1	elegans
IV	8890000	1	elegans
IV	8900000	1	elegans
IV	8910000	1	elegans
IV	8920000	1	elegans
IV	8930000	1	elegans
IV	8940000	1	elegans
IV	8950000	1	elegans
IV	8960000	0.4911344444	elegans
IV	8970000	1	elegans
IV	8980000	1	elegans
IV	8990000	1	elegans
IV	9000000	0.9831146154	elegans
IV	9010000	0.95648125	elegans
IV	9030000	1	elegans
IV	9040000	1	elegans
IV	9050000	1	elegans
IV	9060000	0.58900925	elegans
IV	9070000	1	elegans
IV	9080000	1	elegans
IV	9090000	1	elegans
IV	9100000	1	elegans
IV	9110000	1	elegans
IV	9120000	1	elegans
IV	9130000	1	elegans
IV	9140000	1	elegans
IV	9150000	1	elegans
IV	9160000	1	elegans
IV	9170000	1	elegans
IV	9180000	1	elegans
IV	9190000	1	elegans
IV	9200000	1	elegans
IV	9210000	0.61663375	elegans
IV	9220000	1	elegans
IV	9230000	1	elegans
IV	9250000	1	elegans
IV	9260000	0.4554683333	elegans
IV	9270000	1	elegans
IV	9280000	1	elegans
IV	9290000	1	elegans
IV	9300000	1	elegans
IV	9310000	1	elegans
IV	9320000	1	elegans
IV	9330000	1	elegans
IV	9340000	1	elegans
IV	9350000	1	elegans
IV	9360000	1	elegans
IV	9370000	1	elegans
IV	9380000	1	elegans
IV	9390000	1	elegans
IV	9400000	0.591304	elegans
IV	9410000	1	elegans
IV	9420000	1	elegans
IV	9430000	0.773063631	elegans
IV	9440000	1	elegans
IV	9450000	1	elegans
IV	9460000	1	elegans
IV	9470000	1	elegans
IV	9480000	1	elegans
IV	9490000	1	elegans
IV	9500000	1	elegans
IV	9510000	1	elegans
IV	9520000	1	elegans
IV	9530000	1	elegans
IV	9540000	1	elegans
IV	9550000	0.94535	elegans
IV	9560000	1	elegans
IV	9570000	1	elegans
IV	9580000	1	elegans
IV	9590000	0.9129625	elegans
IV	9600000	1	elegans
IV	9610000	1	elegans
IV	9620000	0.986486	elegans
IV	9630000	1	elegans
IV	9640000	1	elegans
IV	9650000	1	elegans
IV	9660000	1	elegans
IV	9670000	1	elegans
IV	9680000	1	elegans
IV	9690000	1	elegans
IV	9700000	1	elegans
IV	9710000	1	elegans
IV	9720000	1	elegans
IV	9730000	1	elegans
IV	9740000	1	elegans
IV	9750000	1	elegans
IV	9760000	0.985565	elegans
IV	9770000	1	elegans
IV	9780000	1	elegans
IV	9790000	1	elegans
IV	9800000	1	elegans
IV	9810000	1	elegans
IV	9820000	1	elegans
IV	9830000	0.7508033333	elegans
IV	9840000	1	elegans
IV	9850000	0.8863633333	elegans
IV	9860000	1	elegans
IV	9870000	1	elegans
IV	9880000	1	elegans
IV	9890000	1	elegans
IV	9900000	1	elegans
IV	9910000	1	elegans
IV	9920000	1	elegans
IV	9930000	1	elegans
IV	9940000	1	elegans
IV	9950000	1	elegans
IV	9960000	1	elegans
IV	9970000	0.8677461538	elegans
IV	9980000	1	elegans
IV	9990000	1	elegans
IV	10000000	1	elegans
IV	10010000	1	elegans
IV	10020000	0.82971	elegans
IV	10030000	1	elegans
IV	10050000	1	elegans
IV	10060000	1	elegans
IV	10070000	1	elegans
IV	10080000	1	elegans
IV	10090000	1	elegans
IV	10110000	1	elegans
IV	10120000	1	elegans
IV	10130000	1	elegans
IV	10140000	1	elegans
IV	10150000	1	elegans
IV	10160000	1	elegans
IV	10170000	0.82971	elegans
IV	10180000	1	elegans
IV	10190000	1	elegans
IV	10200000	1	elegans
IV	10210000	1	elegans
IV	10220000	1	elegans
IV	10230000	1	elegans
IV	10240000	1	elegans
IV	10250000	1	elegans
IV	10260000	1	elegans
IV	10270000	1	elegans
IV	10280000	1	elegans
IV	10290000	1	elegans
IV	10300000	0.42732	elegans
IV	10310000	1	elegans
IV	10320000	1	elegans
IV	10330000	1	elegans
IV	10340000	1	elegans
IV	10350000	1	elegans
IV	10360000	1	elegans
IV	10370000	1	elegans
IV	10380000	1	elegans
IV	10390000	1	elegans
IV	10400000	1	elegans
IV	10410000	0.93037	elegans
IV	10420000	1	elegans
IV	10430000	1	elegans
IV	10440000	1	elegans
IV	10450000	1	elegans
IV	10460000	1	elegans
IV	10470000	1	elegans
IV	10480000	1	elegans
IV	10490000	1	elegans
IV	10500000	1	elegans
IV	10510000	1	elegans
IV	10520000	1	elegans
IV	10530000	0.6552077778	elegans
IV	10540000	1	elegans
IV	10550000	0.9430845	elegans
IV	10560000	1	elegans
IV	10570000	1	elegans
IV	10580000	1	elegans
IV	10590000	1	elegans
IV	10600000	1	elegans
IV	10610000	1	elegans
IV	10620000	1	elegans
IV	10630000	1	elegans
IV	10640000	1	elegans
IV	10650000	1	elegans
IV	10660000	1	elegans
IV	10670000	1	elegans
IV	10680000	1	elegans
IV	10690000	1	elegans
IV	10700000	1	elegans
IV	10710000	1	elegans
IV	10720000	1	elegans
IV	10730000	1	elegans
IV	10740000	1	elegans
IV	10750000	1	elegans
IV	10760000	0.9613166667	elegans
IV	10770000	1	elegans
IV	10780000	1	elegans
IV	10790000	1	elegans
IV	10800000	1	elegans
IV	10810000	1	elegans
IV	10820000	1	elegans
IV	10830000	0.579155	elegans
IV	10840000	0.4053914286	elegans
IV	10850000	1	elegans
IV	10860000	1	elegans
IV	10870000	1	elegans
IV	10880000	0.9214046154	elegans
IV	10900000	1	elegans
IV	10910000	1	elegans
IV	10920000	1	elegans
IV	10930000	1	elegans
IV	10950000	0.8206981818	elegans
IV	10960000	1	elegans
IV	10970000	1	elegans
IV	10980000	0.6228066667	elegans
IV	11000000	1	elegans
IV	11010000	1	elegans
IV	11020000	1	elegans
IV	11030000	1	elegans
IV	11040000	1	elegans
IV	11050000	1	elegans
IV	11060000	1	elegans
IV	11080000	1	elegans
IV	11090000	1	elegans
IV	11100000	0.8077677778	elegans
IV	11110000	1	elegans
IV	11120000	1	elegans
IV	11130000	0.95648125	elegans
IV	11140000	1	elegans
IV	11150000	1	elegans
IV	11160000	1	elegans
IV	11170000	1	elegans
IV	11180000	0.6948057143	elegans
IV	11190000	0.1679476905	elegans
IV	11200000	0.590908	elegans
IV	11210000	1	elegans
IV	11220000	0.7343653704	elegans
IV	11230000	1	elegans
IV	11240000	1	elegans
IV	11250000	1	elegans
IV	11260000	1	elegans
IV	11270000	1	elegans
IV	11280000	1	elegans
IV	11290000	1	elegans
IV	11300000	1	elegans
IV	11310000	1	elegans
IV	11320000	1	elegans
IV	11330000	1	elegans
IV	11340000	1	elegans
IV	11350000	1	elegans
IV	11360000	1	elegans
IV	11370000	1	elegans
IV	11380000	1	elegans
IV	11390000	1	elegans
IV	11400000	0.7169777083	elegans
IV	11410000	1	elegans
IV	11420000	1	elegans
IV	11430000	1	elegans
IV	11440000	1	elegans
IV	11450000	1	elegans
IV	11460000	1	elegans
IV	11470000	1	elegans
IV	11480000	1	elegans
IV	11490000	1	elegans
IV	11510000	1	elegans
IV	11520000	1	elegans
IV	11530000	1	elegans
IV	11540000	1	elegans
IV	11550000	1	elegans
IV	11560000	1	elegans
IV	11570000	1	elegans
IV	11580000	1	elegans
IV	11590000	1	elegans
IV	11600000	1	elegans
IV	11620000	1	elegans
IV	11630000	1	elegans
IV	11640000	1	elegans
IV	11650000	1	elegans
IV	11660000	1	elegans
IV	11670000	1	elegans
IV	11680000	0.9709875	elegans
IV	11690000	1	elegans
IV	11700000	1	elegans
IV	11710000	1	elegans
IV	11720000	1	elegans
IV	11730000	1	elegans
IV	11740000	1	elegans
IV	11750000	1	elegans
IV	11760000	0.977705	elegans
IV	11770000	1	elegans
IV	11780000	1	elegans
IV	11790000	1	elegans
IV	11800000	1	elegans
IV	11810000	0.965116	elegans
IV	11820000	1	elegans
IV	11830000	1	elegans
IV	11840000	0.5159013333	elegans
IV	11850000	1	elegans
IV	11860000	1	elegans
IV	11870000	1	elegans
IV	11880000	1	elegans
IV	11890000	1	elegans
IV	11900000	1	elegans
IV	11910000	1	elegans
IV	11920000	1	elegans
IV	11930000	1	elegans
IV	11940000	1	elegans
IV	11950000	0.51041625	elegans
IV	11960000	0.82971	elegans
IV	11970000	1	elegans
IV	11980000	1	elegans
IV	12000000	1	elegans
IV	12010000	1	elegans
IV	12020000	1	elegans
IV	12040000	1	elegans
IV	12050000	1	elegans
IV	12060000	1	elegans
IV	12070000	1	elegans
IV	12080000	1	elegans
IV	12090000	1	elegans
IV	12100000	1	elegans
IV	12110000	1	elegans
IV	12120000	1	elegans
IV	12130000	1	elegans
IV	12140000	1	elegans
IV	12150000	1	elegans
IV	12160000	1	elegans
IV	12170000	1	elegans
IV	12180000	1	elegans
IV	12190000	1	elegans
IV	12200000	1	elegans
IV	12210000	1	elegans
IV	12220000	1	elegans
IV	12230000	1	elegans
IV	12240000	1	elegans
IV	12250000	0.84161	elegans
IV	12260000	1	elegans
IV	12270000	1	elegans
IV	12280000	0.9502642857	elegans
IV	12290000	0.53292	elegans
IV	12300000	1	elegans
IV	12320000	0.7150233333	elegans
IV	12330000	1	elegans
IV	12340000	1	elegans
IV	12350000	1	elegans
IV	12360000	1	elegans
IV	12370000	1	elegans
IV	12380000	0.992746875	elegans
IV	12390000	1	elegans
IV	12400000	1	elegans
IV	12410000	1	elegans
IV	12420000	1	elegans
IV	12430000	0.9119741667	elegans
IV	12440000	1	elegans
IV	12450000	1	elegans
IV	12460000	1	elegans
IV	12470000	1	elegans
IV	12480000	1	elegans
IV	12490000	1	elegans
IV	12500000	1	elegans
IV	12510000	1	elegans
IV	12520000	1	elegans
IV	12530000	1	elegans
IV	12540000	1	elegans
IV	12550000	1	elegans
IV	12560000	1	elegans
IV	12570000	1	elegans
IV	12580000	1	elegans
IV	12590000	1	elegans
IV	12600000	1	elegans
IV	12610000	1	elegans
IV	12620000	1	elegans
IV	12630000	1	elegans
IV	12640000	1	elegans
IV	12650000	1	elegans
IV	12660000	1	elegans
IV	12680000	1	elegans
IV	12690000	1	elegans
IV	12700000	1	elegans
IV	12710000	1	elegans
